Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC804088,PC804,Copy issues,0,,2023-01-21,,2023-01-22,E1,Tablet,Safari,True,COC801,Please refocus the message in the homepage hero title — we're pivoting tone to be more conversational.,4.0,40,5
IPC804089,PC804,Copy issues,0,,2022-08-31,,2022-09-02,E1,Tablet,Chrome,True,COC801,Please update to reflect our new tone the homepage hero title — the tone should feel more confident and less promotional.,5.0,15,0
IPC80409,PC804,Design issues,0,,2022-09-13,,2022-09-16,E2,Desktop,Mozilla,True,COC801,The accessibility of font choices lacks visual appeal.,3.0,31,0
IPC804090,PC804,Copy issues,0,,2023-03-20,,2023-03-23,E1,Desktop,Chrome,True,COC801,Please emphasize benefits over features the footer legal copy — we want it to sound more personal and direct.,2.0,41,5
IPC804091,PC804,Copy issues,0,,2023-07-15,,2023-07-17,E1,Tablet,Chrome,True,COC801,Please enhance the engagement of the Careers page intro — SEO team suggested including 'digital strategy'.,5.0,19,8
IPC804092,PC804,Design issues,0,,2022-11-07,,2022-11-10,E2,Desktop,Chrome,True,COC801,The spacing around section titles [643] feels too heavy visually.,3.0,51,1
IPC804093,PC804,Request change,0,,2023-05-28,,2023-05-29,E2,Desktop,Chrome,True,COC801,"We'd like to change the structure of the Resources section, although we approved this layout before.",8.0,23,8
IPC804094,PC804,Design issues,0,,2022-10-09,,2022-10-12,E2,Desktop,Safari,True,COC801,The spacing in the FAQ module [292] feels disconnected from the rest of the site.,6.0,25,1
IPC804095,PC804,Request change,0,,2022-08-20,,2022-08-21,E2,Desktop,Safari,True,COC801,"We'd like to change the hover behavior of the CTA buttons, to make it more intuitive for new users.",5.0,8,0
IPC804096,PC804,Copy issues,0,,2022-11-23,,2022-11-26,E1,Mobile,Safari,True,COC801,Please optimize for SEO the blog post summaries — mobile users are dropping off early on this section.,4.0,69,2
IPC804097,PC804,Copy issues,0,,2023-03-16,,2023-03-18,E1,Desktop,Edge,True,COC801,Please emphasize benefits over features the blog post summaries — it should mention our core differentiator earlier.,3.0,43,5
IPC804098,PC804,Design issues,0,,2023-08-12,,2023-08-14,E2,Tablet,Safari,True,COC801,The imagery used in the mission statement creates cognitive overload.,3.0,49,8
IPC804099,PC804,Design issues,0,,2023-03-28,,2023-03-31,E2,Desktop,Chrome,True,COC801,The spacing around section titles is not accessible for users with visual impairments.,4.0,46,5
IPC80501,PC805,Design issues,0,,2022-08-29,,2022-08-31,E2,Desktop,Safari,True,COC801,The presentation of numbers/statistics [824] fails to build enough trust.,0.0,39,2
IPC805010,PC805,Design issues,0,,2022-10-12,,2022-10-13,E2,Desktop,Mozilla,True,COC801,The illustration on the homepage pushes the main CTA too far down the page.,2.0,38,2
IPC8050100,PC805,Bug fix,0,,2022-01-19,,2022-01-21,E3,Desktop,Chrome,True,COC801,The FAQ accordion collapses unexpectedly on scroll.,12.0,30,0
IPC805011,PC805,Design issues,0,,2022-02-26,,2022-02-28,E2,Tablet,Safari,True,COC801,The design of the lead capture form [272] introduces unnecessary complexity.,5.0,40,0
IPC805012,PC805,Not addressing,0,,2022-06-04,,2022-06-06,E4,Desktop,Mozilla,True,COC801,Can you preload every page in advance to reduce wait time? (ref 4126),0.0,25,2
IPC805013,PC805,Design issues,0,,2022-06-24,,2022-06-25,E2,Desktop,Edge,True,COC801,The typographic treatment of headers [986] leads to visual fatigue.,4.0,52,2
IPC805014,PC805,Copy issues,1,,2022-08-04,,2022-08-07,E1,Desktop,Edge,True,COC801,Please make more actionable the ‘Contact Us’ headline — consider phrasing that implies urgency.,3.0,30,2
IPC805015,PC805,Copy issues,1,,2022-08-15,,2022-08-16,E1,Desktop,Chrome,True,COC801,Please enhance the engagement of the newsletter signup copy — consider phrasing that implies urgency.,5.0,50,2
IPC805016,PC805,Copy issues,0,,2022-04-03,,2022-04-04,E1,Desktop,Chrome,True,COC801,"Please make more actionable the homepage hero title — let's remove the term 'innovative', it's overused.",3.0,17,0
IPC805017,PC805,Design issues,0,,2022-03-02,,2022-03-03,E2,Desktop,Chrome,True,COC801,The image usage on About page [183] makes the user journey feel fragmented.,4.0,31,0
IPC805018,PC805,Request change,0,,2022-09-15,,2022-09-17,E2,Desktop,Chrome,True,COC801,"We'd like to change the form input label positioning, based on updated performance data.",10.0,34,2
IPC805019,PC805,Request change,0,,2022-10-08,,2022-10-09,E2,Desktop,Safari,True,COC801,"We'd like to change the testimonial image alignment, since stakeholders changed their mind after review.",6.0,36,2
IPC80502,PC805,Copy issues,0,,2022-05-04,,2022-05-07,E1,Desktop,Safari,True,COC801,Please change wording in the footer legal copy — we're pivoting tone to be more conversational.,5.0,29,1
IPC805020,PC805,Design issues,0,,2022-05-31,,2022-06-02,E2,Desktop,Edge,True,COC801,The typography scale [56] fails to build enough trust.,0.0,34,1
IPC805021,PC805,Copy issues,1,,2022-08-31,,2022-09-02,E1,Tablet,Safari,True,COC801,Please highlight user value in the value proposition in the banner — let's test a variation with a stronger call-to-action.,5.0,42,2
IPC805022,PC805,Copy issues,0,,2022-07-30,,2022-07-31,E1,Desktop,Mozilla,True,COC801,Please make shorter for mobile the homepage hero title — mobile users are dropping off early on this section.,3.0,30,2
IPC805023,PC805,Copy issues,0,,2022-09-06,,2022-09-07,E1,Desktop,Mozilla,True,COC801,Please revise the tagline in the hero section — consider phrasing that implies urgency.,3.0,44,2
IPC805024,PC805,Bug fix,0,,2022-06-01,,2022-06-02,E3,Desktop,Edge,True,COC801,The language switcher shows incorrect content on reload.,2.0,33,1
IPC805025,PC805,Copy issues,1,,2022-05-20,,2022-05-23,E1,Tablet,Mozilla,True,COC801,Please make shorter for mobile the tagline in the hero section — current phrasing doesn't perform well in tests.,3.0,26,1
IPC805026,PC805,Copy issues,0,,2022-01-27,,2022-01-29,E1,Tablet,Mozilla,True,COC801,Please enhance the engagement of the feature highlights under 'Why Choose Us' — the current version feels too generic.,2.0,41,0
IPC805027,PC805,Design issues,0,,2022-09-03,,2022-09-04,E2,Desktop,Mozilla,True,COC801,The structure of the newsletter popup doesn't align with our brand guidelines.,2.0,44,2
IPC805028,PC805,Copy issues,0,,2022-09-27,,2022-09-30,E1,Desktop,Safari,True,COC801,Please revise the newsletter signup copy — it currently duplicates info from another section.,3.0,31,2
IPC805029,PC805,New item,0,,2022-04-08,,2022-04-11,E3,Tablet,Mozilla,True,COC801,"Please add a pop-up alert for upcoming events, to simplify the user journey.",13.0,30,0
IPC80503,PC805,Design issues,1,,2022-03-17,,2022-03-18,E2,Desktop,Mozilla,True,COC801,The typography scale feels generic and unmemorable.,4.0,30,0
IPC805030,PC805,New item,0,,2022-01-27,,2022-01-28,E3,Desktop,Safari,True,COC801,"Please add a language preference selector, after usability testing feedback.",11.0,41,0
IPC805031,PC805,Copy issues,1,,2022-01-16,,2022-01-19,E1,Desktop,Safari,True,COC801,Please change wording in the feature highlights under 'Why Choose Us' — current phrasing doesn't perform well in tests.,2.0,22,0
IPC805032,PC805,Design issues,0,,2022-08-29,,2022-08-30,E2,Desktop,Mozilla,True,COC801,The typographic treatment of headers [970] looks outdated compared to competitors.,2.0,39,2
IPC805033,PC805,Copy issues,0,,2022-06-23,,2022-06-25,E1,Desktop,Safari,True,COC801,Please make more actionable the CTA button label — consider phrasing that implies urgency.,5.0,48,2
IPC805034,PC805,Design issues,0,,2022-05-31,,2022-06-02,E2,Desktop,Chrome,True,COC801,The presentation of numbers/statistics [823] makes the user journey feel fragmented.,2.0,34,1
IPC805035,PC805,Design issues,0,,2022-02-02,,2022-02-04,E2,Mobile,Mozilla,True,COC801,The color usage in the footer should use more consistent iconography.,7.0,51,0
IPC805036,PC805,Copy issues,0,,2022-11-14,,2022-11-15,E1,Desktop,Chrome,True,COC801,Please emphasize benefits over features the SEO meta description — we want it to sound more personal and direct.,3.0,21,2
IPC805037,PC805,Copy issues,0,,2022-11-03,,2022-11-04,E1,Tablet,Chrome,True,COC801,"Please rewrite for clarity the value proposition in the banner — let's remove the term 'innovative', it's overused.",4.0,35,2
IPC805038,PC805,Design issues,0,,2022-06-21,,2022-06-24,E2,Desktop,Mozilla,True,COC801,The visual hierarchy on homepage [239] doesn’t respect the established grid system.,6.0,43,2
IPC805039,PC805,Copy issues,0,,2022-07-30,,2022-07-31,E1,Desktop,Mozilla,True,COC801,Please optimize for SEO the main navigation labels — it should mention our core differentiator earlier.,5.0,30,2
IPC80504,PC805,Design issues,0,,2022-01-21,,2022-01-22,E2,Desktop,Chrome,True,COC801,The structure of content in modals [835] feels too heavy visually.,3.0,28,0
IPC805040,PC805,Copy issues,0,,2021-12-15,,2021-12-17,E1,Tablet,Chrome,True,COC801,Please make more actionable the feature highlights under 'Why Choose Us' — let's test a variation with a stronger call-to-action.,3.0,54,0
IPC805041,PC805,Design issues,0,,2022-06-14,,2022-06-17,E2,Tablet,Chrome,True,COC801,The style of secondary buttons [547] feels too heavy visually.,3.0,39,2
IPC805042,PC805,Design issues,0,,2021-12-06,,2021-12-07,E2,Desktop,Safari,True,COC801,The spacing in the FAQ module [305] makes the page feel too dense.,4.0,47,0
IPC805043,PC805,Copy issues,0,,2022-10-14,,2022-10-17,E1,Desktop,Chrome,True,COC801,Please align better with our brand voice in the footer legal copy — it should mention our core differentiator earlier.,4.0,42,2
IPC805044,PC805,Design issues,0,,2022-10-17,,2022-10-19,E2,Mobile,Edge,True,COC801,The padding on Services section [219] creates cognitive overload.,4.0,40,2
IPC805045,PC805,Request change,0,,2021-12-21,,2021-12-24,E2,Desktop,Safari,True,COC801,"We'd like to change the structure of the Resources section, to reduce friction at key touchpoints.",9.0,71,0
IPC805046,PC805,Copy issues,0,,2022-10-06,,2022-10-09,E1,Tablet,Safari,True,COC801,"Please revise the ‘Contact Us’ headline — let's remove the term 'innovative', it's overused.",5.0,33,2
IPC805047,PC805,Design issues,0,,2022-08-09,,2022-08-11,E2,Mobile,Chrome,True,COC801,The design of the call-to-action strip lacks visual appeal.,4.0,37,2
IPC805048,PC805,Design issues,0,,2021-12-11,,2021-12-14,E2,Desktop,Edge,True,COC801,The design of the call-to-action strip [536] fails to build enough trust.,4.0,51,0
IPC805049,PC805,Design issues,0,,2022-09-15,,2022-09-16,E2,Mobile,Mozilla,True,COC801,The spacing in the FAQ module is not accessible for users with visual impairments.,0.0,34,2
IPC80505,PC805,Design issues,0,,2022-02-07,,2022-02-10,E2,Tablet,Mozilla,True,COC801,The headline alignment [380] doesn’t feel premium enough for our brand.,1.0,47,0
IPC805050,PC805,Request change,0,,2021-11-25,,2021-11-28,E2,Tablet,Chrome,True,COC801,"We'd like to change the alignment of content blocks, after review with UX team.",8.0,14,0
IPC805051,PC805,Design issues,0,,2022-05-02,,2022-05-04,E2,Mobile,Chrome,True,COC801,The presentation of numbers/statistics feels generic and unmemorable.,3.0,27,1
IPC805052,PC805,Design issues,0,,2022-01-15,,2022-01-18,E2,Mobile,Safari,True,COC801,The design consistency across subpages [1006] needs clearer visual structure.,2.0,24,0
IPC805053,PC805,Design issues,1,,2022-10-16,,2022-10-19,E2,Desktop,Chrome,True,COC801,The typographic treatment of headers creates cognitive overload.,4.0,36,2
IPC805054,PC805,Design issues,0,,2022-07-25,,2022-07-26,E2,Desktop,Chrome,True,COC801,The style of secondary buttons pushes the main CTA too far down the page.,3.0,24,2
IPC805055,PC805,Copy issues,0,,2022-02-20,,2022-02-21,E1,Desktop,Chrome,True,COC801,Please replace jargon in the tagline in the hero section — consider phrasing that implies urgency.,5.0,38,0
IPC805056,PC805,Copy issues,0,,2021-12-19,,2021-12-21,E1,Desktop,Chrome,True,COC801,Please revise the footer legal copy — let's test a variation with a stronger call-to-action.,4.0,62,0
IPC805057,PC805,Copy issues,1,,2022-08-24,,2022-08-27,E1,Desktop,Chrome,True,COC801,Please revise the blog post summaries — the tone should feel more confident and less promotional.,3.0,42,2
IPC805058,PC805,Copy issues,0,,2022-01-20,,2022-01-22,E1,Desktop,Safari,True,COC801,Please remove buzzwords from the newsletter signup copy — mobile users are dropping off early on this section.,4.0,34,0
IPC805059,PC805,Request change,0,,2021-11-26,,2021-11-27,E2,Desktop,Edge,True,COC801,"We'd like to change the structure of the Resources section, in preparation for launch event.",7.0,21,0
IPC80506,PC805,Copy issues,0,,2022-03-31,,2022-04-01,E1,Tablet,Chrome,True,COC801,Please highlight user value in the Testimonials section intro — the tone should feel more confident and less promotional.,4.0,18,0
IPC805060,PC805,Design issues,0,,2022-02-15,,2022-02-18,E2,Desktop,Chrome,True,COC801,The spacing in the FAQ module [290] has poor contrast ratios.,3.0,48,0
IPC805061,PC805,Copy issues,0,,2022-06-07,,2022-06-08,E1,Tablet,Mozilla,True,COC801,Please change wording in the feature highlights under 'Why Choose Us' — align this with what we say in the sales deck.,3.0,36,2
IPC805062,PC805,Request change,0,,2022-05-19,,2022-05-20,E2,Desktop,Chrome,True,COC801,"We'd like to change the title of the Careers section, as we think it now fits better with our narrative.",8.0,24,1
IPC805063,PC805,Design issues,0,,2022-04-16,,2022-04-19,E2,Desktop,Chrome,True,COC801,The headline alignment [353] fails to direct the user’s attention properly.,4.0,28,0
IPC805064,PC805,Design issues,0,,2021-12-16,,2021-12-19,E2,Desktop,Edge,True,COC801,The visual hierarchy on homepage overemphasizes less important elements.,4.0,58,0
IPC805065,PC805,Request change,0,,2022-07-20,,2022-07-22,E2,Mobile,Safari,True,COC801,"We'd like to change the testimonial image alignment, even if the old version was signed off.",7.0,36,2
IPC805066,PC805,Copy issues,0,,2022-07-28,,2022-07-31,E1,Mobile,Mozilla,True,COC801,Please make more actionable the About section intro — let's test a variation with a stronger call-to-action.,2.0,22,2
IPC805067,PC805,Copy issues,0,,2022-08-08,,2022-08-10,E1,Desktop,Chrome,True,COC801,Please highlight user value in the tagline in the hero section — it should mention our core differentiator earlier.,3.0,33,2
IPC805068,PC805,Copy issues,0,,2022-11-20,,2022-11-23,E1,Desktop,Chrome,True,COC801,Please update to reflect our new tone the Services overview paragraph — use simpler language for broader understanding.,4.0,17,2
IPC805069,PC805,Request change,0,,2022-07-20,,2022-07-22,E2,Tablet,Chrome,True,COC801,"We'd like to change the hover behavior of the CTA buttons, even if the old version was signed off.",7.0,36,2
IPC80507,PC805,Design issues,0,,2022-02-20,,2022-02-21,E2,Tablet,Edge,True,COC801,The image usage on About page doesn’t respect the established grid system.,3.0,38,0
IPC805070,PC805,Copy issues,0,,2022-11-12,,2022-11-15,E1,Desktop,Safari,True,COC801,Please rewrite for clarity the footer legal copy — we're pivoting tone to be more conversational.,4.0,20,2
IPC805071,PC805,Copy issues,1,,2022-05-29,,2022-05-30,E1,Desktop,Safari,True,COC801,Please enhance the engagement of the newsletter signup copy — align this with what we say in the sales deck.,3.0,29,1
IPC805072,PC805,Design issues,0,,2022-08-06,,2022-08-09,E2,Desktop,Safari,True,COC801,The contrast levels in the hero section doesn’t pass accessibility color tests.,0.0,30,2
IPC805073,PC805,Design issues,0,,2022-05-31,,2022-06-03,E2,Mobile,Mozilla,True,COC801,The visual hierarchy on homepage [243] feels generic and unmemorable.,3.0,34,1
IPC805074,PC805,Request change,0,,2021-11-29,,2021-11-30,E2,Desktop,Chrome,True,COC801,"We'd like to change the background image on the hero banner, as discussed in the latest alignment call.",7.0,43,0
IPC805075,PC805,Request change,0,,2021-11-25,,2021-11-28,E2,Desktop,Chrome,True,COC801,"We'd like to change the testimonial image alignment, based on updated performance data.",6.0,14,0
IPC805076,PC805,Design issues,1,,2022-06-17,,2022-06-18,E2,Desktop,Mozilla,True,COC801,The padding on Services section has poor contrast ratios.,3.0,46,2
IPC805077,PC805,Copy issues,0,,2022-06-25,,2022-06-27,E1,Desktop,Chrome,True,COC801,Please optimize for SEO the ‘Contact Us’ headline — we want it to sound more personal and direct.,4.0,56,2
IPC805078,PC805,Design issues,0,,2022-05-01,,2022-05-03,E2,Tablet,Chrome,True,COC801,The layout of the blog cards [627] feels generic and unmemorable.,3.0,24,1
IPC805079,PC805,Request change,0,,2021-11-27,,2021-11-28,E2,Desktop,Safari,True,COC801,"We'd like to change the hover behavior of the CTA buttons, following our recent strategy update.",8.0,29,0
IPC80508,PC805,Not addressing,0,,2022-04-19,,2022-04-20,E4,Desktop,Chrome,True,COC801,Please enable full offline access to all site content. (ref 5398),1.0,25,1
IPC805080,PC805,Design issues,0,,2021-11-29,,2021-12-01,E2,Desktop,Chrome,True,COC801,The imagery used in the mission statement [475] creates cognitive overload.,3.0,43,0
IPC805081,PC805,Copy issues,0,,2022-06-16,,2022-06-19,E1,Tablet,Mozilla,True,COC801,Please simplify the tagline in the hero section — the current version feels too generic.,4.0,43,2
IPC805082,PC805,Request change,0,,2022-08-30,,2022-09-01,E2,Desktop,Edge,True,COC801,"We'd like to change the animation speed on scroll, to make it more intuitive for new users.",6.0,37,2
IPC805083,PC805,Copy issues,0,,2022-03-09,,2022-03-12,E1,Tablet,Safari,True,COC801,Please revise the tagline in the hero section — the current version feels too generic.,3.0,24,0
IPC805084,PC805,Design issues,0,,2022-06-19,,2022-06-20,E2,Tablet,Safari,True,COC801,The logo size lacks design harmony with the rest of the flow.,2.0,40,2
IPC805085,PC805,Copy issues,0,,2022-03-14,,2022-03-17,E1,Tablet,Safari,True,COC801,Please update to reflect our new tone the homepage hero title — we're pivoting tone to be more conversational.,3.0,26,0
IPC805086,PC805,Copy issues,1,,2021-11-29,,2021-11-30,E1,Desktop,Mozilla,True,COC801,Please replace jargon in the ‘Contact Us’ headline — let's test a variation with a stronger call-to-action.,4.0,43,0
IPC805087,PC805,Design issues,0,,2022-06-06,,2022-06-07,E2,Tablet,Edge,True,COC801,The design consistency across subpages doesn’t respect the established grid system.,8.0,33,2
IPC805088,PC805,Request change,0,,2022-10-04,,2022-10-07,E2,Tablet,Edge,True,COC801,"We'd like to change the visual order of callouts, following our recent strategy update.",6.0,28,2
IPC805089,PC805,Copy issues,0,,2022-08-21,,2022-08-22,E1,Desktop,Chrome,True,COC801,Please change wording in the ‘Contact Us’ headline — mobile users are dropping off early on this section.,3.0,39,2
IPC80509,PC805,Design issues,0,,2022-07-02,,2022-07-03,E2,Tablet,Safari,True,COC801,The illustration on the homepage [605] lacks design harmony with the rest of the flow.,3.0,49,2
IPC805090,PC805,Request change,0,,2022-08-11,,2022-08-13,E2,Desktop,Chrome,True,COC801,"We'd like to change the structure of the Resources section, following our recent strategy update.",8.0,45,2
IPC805091,PC805,Copy issues,0,,2022-05-09,,2022-05-12,E1,Desktop,Safari,True,COC801,"Please change wording in the blog post summaries — let's remove the term 'innovative', it's overused.",4.0,20,1
IPC805092,PC805,Design issues,0,,2022-10-02,,2022-10-05,E2,Desktop,Chrome,True,COC801,The imagery used in the mission statement [476] doesn’t feel premium enough for our brand.,6.0,24,2
IPC805093,PC805,New item,0,,2022-11-22,,2022-11-24,E3,Desktop,Chrome,True,COC801,"Please add a client testimonial video module, based on sales team input.",0.0,17,2
IPC805094,PC805,Design issues,0,,2022-11-11,,2022-11-13,E2,Tablet,Chrome,True,COC801,The spacing around section titles [642] has poor contrast ratios.,0.0,18,2
IPC805095,PC805,Copy issues,0,,2022-01-31,,2022-02-03,E1,Desktop,Chrome,True,COC801,Please update to reflect our new tone the Careers page intro — it should mention our core differentiator earlier.,3.0,44,0
IPC805096,PC805,Copy issues,0,,2022-01-03,,2022-01-05,E1,Desktop,Safari,True,COC801,Please make shorter for mobile the newsletter signup copy — SEO team suggested including 'digital strategy'.,5.0,33,0
IPC805097,PC805,Copy issues,0,,2022-11-14,,2022-11-17,E1,Desktop,Chrome,True,COC801,Please remove buzzwords from the feature highlights under 'Why Choose Us' — it currently duplicates info from another section.,2.0,21,2
IPC805098,PC805,Copy issues,0,,2021-12-30,,2021-12-31,E1,Desktop,Chrome,True,COC801,Please replace jargon in the Testimonials section intro — consider phrasing that implies urgency.,0.0,28,0
IPC805099,PC805,Copy issues,0,,2022-06-14,,2022-06-15,E1,Desktop,Chrome,True,COC801,Please replace jargon in the Testimonials section intro — aim for clarity over cleverness.,4.0,39,2
IPC80601,PC806,Request change,0,,2018-08-21,,2018-08-22,E2,Tablet,Chrome,True,COC801,"We'd like to change the positioning of the testimonial module, to unify experience with the mobile app.",8.0,36,1
IPC806010,PC806,Copy issues,0,,2018-10-21,,2018-10-22,E1,Mobile,Mozilla,True,COC801,Please revise the Careers page intro — mobile users are dropping off early on this section.,2.0,32,2
IPC8060100,PC806,Bug fix,0,,2018-09-25,,2018-09-27,E3,Mobile,Mozilla,True,COC801,The responsive layout of the pricing table breaks when switching languages.,5.0,32,2
IPC806011,PC806,Design issues,0,,2018-06-19,,2018-06-22,E2,Desktop,Safari,True,COC801,The divider lines between sections creates confusion for users.,2.0,44,0
IPC806012,PC806,Design issues,0,,2018-10-11,,2018-10-14,E2,Desktop,Chrome,True,COC801,The logo size should be redesigned for better readability.,4.0,25,2
IPC806013,PC806,Copy issues,0,,2018-10-24,,2018-10-26,E1,Desktop,Edge,True,COC801,Please make shorter for mobile the feature highlights under 'Why Choose Us' — consider phrasing that implies urgency.,3.0,37,2
IPC806014,PC806,Design issues,0,,2018-11-14,,2018-11-17,E2,Desktop,Edge,True,COC801,The dropdown appearance [870] is not accessible for users with visual impairments.,4.0,22,2
IPC806015,PC806,Design issues,0,,2018-12-25,,2018-12-26,E2,Desktop,Chrome,True,COC801,The structure of the newsletter popup makes the user journey feel fragmented.,1.0,39,2
IPC806016,PC806,Request change,0,,2018-08-22,,2018-08-25,E2,Tablet,Chrome,True,COC801,"We'd like to change the support section layout, since stakeholders changed their mind after review.",6.0,38,1
IPC806017,PC806,Design issues,0,,2019-02-14,,2019-02-16,E2,Desktop,Chrome,True,COC801,The visual hierarchy on homepage [251] creates cognitive overload.,1.0,28,3
IPC806018,PC806,Not addressing,0,,2018-08-15,,2018-08-16,E4,Desktop,Mozilla,True,COC801,Please update the sitemap to include a version in French. (ref 8565),0.0,22,1
IPC806019,PC806,Request change,0,,2018-09-13,,2018-09-15,E2,Desktop,Safari,True,COC801,"We'd like to change the branding of login page, although we approved this layout before.",6.0,40,2
IPC80602,PC806,Design issues,0,,2018-08-02,,2018-08-04,E2,Desktop,Mozilla,True,COC801,The imagery used in the mission statement [477] lacks design harmony with the rest of the flow.,5.0,23,0
IPC806020,PC806,Copy issues,0,,2019-02-09,,2019-02-11,E1,Mobile,Chrome,True,COC801,Please highlight user value in the footer legal copy — it should mention our core differentiator earlier.,2.0,23,3
IPC806021,PC806,Request change,0,,2019-04-06,,2019-04-07,E2,Desktop,Mozilla,True,COC801,"We'd like to change the CTA icon placement, since we've received new internal feedback.",8.0,33,3
IPC806022,PC806,Design issues,0,,2019-04-14,,2019-04-15,E2,Desktop,Mozilla,True,COC801,The typography scale [33] fails to direct the user’s attention properly.,5.0,49,3
IPC806023,PC806,Copy issues,0,,2018-06-20,,2018-06-21,E1,Mobile,Safari,True,COC801,Please remove buzzwords from the SEO meta description — we're pivoting tone to be more conversational.,5.0,49,0
IPC806024,PC806,Design issues,0,,2019-01-28,,2019-01-30,E2,Desktop,Chrome,True,COC801,The form layout doesn't reflect our updated brand values.,3.0,15,3
IPC806025,PC806,Request change,0,,2019-04-18,,2019-04-21,E2,Desktop,Safari,True,COC801,"We'd like to change the visual order of callouts, to accommodate new messaging.",8.0,70,3
IPC806026,PC806,Design issues,0,,2019-01-27,,2019-01-30,E2,Mobile,Safari,True,COC801,The color palette [29] lacks design harmony with the rest of the flow.,0.0,12,3
IPC806027,PC806,Copy issues,0,,2019-03-10,,2019-03-13,E1,Desktop,Edge,True,COC801,Please optimize for SEO the homepage hero title — use simpler language for broader understanding.,1.0,22,3
IPC806028,PC806,Copy issues,0,,2018-06-01,,2018-06-02,E1,Mobile,Chrome,True,COC801,Please emphasize benefits over features the homepage hero title — we want it to sound more personal and direct.,4.0,14,0
IPC806029,PC806,Design issues,0,,2018-06-25,,2018-06-28,E2,Tablet,Chrome,True,COC801,The color palette should use more consistent iconography.,3.0,52,0
IPC80603,PC806,Copy issues,0,,2019-01-15,,2019-01-18,E1,Desktop,Safari,True,COC801,Please emphasize benefits over features the value proposition in the banner — current phrasing doesn't perform well in tests.,5.0,33,2
IPC806030,PC806,Copy issues,0,,2018-10-24,,2018-10-26,E1,Desktop,Edge,True,COC801,"Please simplify the CTA button label — let's remove the term 'innovative', it's overused.",2.0,37,2
IPC806031,PC806,Copy issues,0,,2018-10-14,,2018-10-16,E1,Mobile,Chrome,True,COC801,Please make more actionable the form confirmation message — the tone should feel more confident and less promotional.,4.0,27,2
IPC806032,PC806,Copy issues,0,,2018-10-13,,2018-10-16,E1,Desktop,Mozilla,True,COC801,"Please optimize for SEO the main navigation labels — let's remove the term 'innovative', it's overused.",5.0,30,2
IPC806033,PC806,Copy issues,0,,2018-12-20,,2018-12-21,E1,Tablet,Safari,True,COC801,Please make more actionable the feature highlights under 'Why Choose Us' — current phrasing doesn't perform well in tests.,4.0,35,2
IPC806034,PC806,Copy issues,1,,2018-11-20,,2018-11-22,E1,Tablet,Mozilla,True,COC801,Please update to reflect our new tone the CTA button label — consider phrasing that implies urgency.,4.0,27,2
IPC806035,PC806,Design issues,0,,2018-06-10,,2018-06-13,E2,Tablet,Mozilla,True,COC801,The color usage in the footer [713] doesn't align with our brand guidelines.,4.0,30,0
IPC806036,PC806,Not addressing,1,,2019-01-22,,2019-01-25,E4,Desktop,Chrome,True,COC801,Add support for real-time collaboration between visitors. (ref 1462),0.0,28,3
IPC806037,PC806,Copy issues,1,,2018-05-23,,2018-05-25,E1,Desktop,Mozilla,True,COC801,Please simplify the homepage hero title — it should mention our core differentiator earlier.,5.0,5,0
IPC806038,PC806,Bug fix,0,,2019-02-16,,2019-02-17,E3,Desktop,Mozilla,True,COC801,The download button for PDFs causes memory leak warnings.,6.0,29,3
IPC806039,PC806,Design issues,0,,2018-07-25,,2018-07-28,E2,Mobile,Safari,True,COC801,The design of the loading animation needs more breathing room.,5.0,24,0
IPC80604,PC806,Design issues,0,,2018-12-10,,2018-12-13,E2,Desktop,Safari,True,COC801,The icons in the Features section isn't engaging enough visually.,0.0,16,2
IPC806040,PC806,Request change,0,,2018-06-21,,2018-06-23,E2,Desktop,Safari,True,COC801,"We'd like to change the background image on the hero banner, following our recent strategy update.",5.0,54,0
IPC806041,PC806,Copy issues,0,,2018-11-30,,2018-12-03,E1,Mobile,Safari,True,COC801,Please change wording in the footer legal copy — align this with what we say in the sales deck.,5.0,21,2
IPC806042,PC806,Design issues,0,,2019-04-13,,2019-04-14,E2,Desktop,Chrome,True,COC801,The headline alignment [359] isn't engaging enough visually.,3.0,41,3
IPC806043,PC806,Copy issues,0,,2018-11-04,,2018-11-07,E1,Desktop,Safari,True,COC801,Please refocus the message in the Careers page intro — it should mention our core differentiator earlier.,5.0,31,2
IPC806044,PC806,Copy issues,0,,2019-01-25,,2019-01-26,E1,Tablet,Chrome,True,COC801,Please update to reflect our new tone the SEO meta description — the tone should feel more confident and less promotional.,3.0,20,3
IPC806045,PC806,Request change,0,,2019-03-20,,2019-03-23,E2,Desktop,Chrome,True,COC801,"We'd like to change the menu order on tablet, since we've received new internal feedback.",4.0,10,3
IPC806046,PC806,Copy issues,0,,2018-09-25,,2018-09-27,E1,Desktop,Safari,True,COC801,Please make shorter for mobile the value proposition in the banner — consider phrasing that implies urgency.,4.0,32,2
IPC806047,PC806,Design issues,0,,2018-12-25,,2018-12-28,E2,Tablet,Mozilla,True,COC801,The headline alignment fails to build enough trust.,2.0,39,2
IPC806048,PC806,New item,0,,2019-04-18,,2019-04-21,E3,Mobile,Safari,True,COC801,"Please add a user account dashboard, after usability testing feedback.",12.0,70,3
